species,height,canopy,leafarea,wood,lma,lwr
roupelliae,197.5645211,35129.51983,22.76297417,0.422801,0.029562056,4.000927462
roupelliae,222.4006042,24738.19149,24.34731684,0.414402,0.028112275,4.021507204
roupelliae,202.8495835,26856.80481,25.79762334,0.405471,0.027528714,4.138160543
roupelliae,196.3270551,46365.39546,25.46069001,0.422858,0.027465678,3.816909396
roupelliae,158.3816251,55599.11899,24.69770506,0.432634,0.0276098,3.970466527
roupelliae,195.9226108,47194.38635,23.97534716,0.427118,0.02817933,3.884353224
roupelliae,177.2635098,24421.93225,23.21610732,0.423288,0.028137728,3.78982816
roupelliae,167.3575353,80764.00062,23.33257774,0.422119,0.027411219,3.907243549
roupelliae,235.7416138,13954.55385,22.81619744,0.418236,0.028666502,4.107221243
roupelliae,195.9917371,24264.82519,24.39700881,0.417668,0.027036684,3.908551488
roupelliae,227.3925234,8394.751631,21.77949055,0.431277,0.029937748,4.098647078
roupelliae,205.3534007,37221.06965,22.85297672,0.424060,0.028249542,3.862819291
roupelliae,232.2961141,37103.98472,23.48840328,0.404789,0.027582826,3.864056304
roupelliae,226.5377519,82461.95447,23.35632348,0.418919,0.02632157,4.125920356
roupelliae,219.4344625,28432.04849,21.57965975,0.428817,0.029017913,4.190685439
roupelliae,213.9548748,76749.20037,23.0655815,0.422555,0.025709302,3.998835293
roupelliae,192.5044054,34214.65504,22.88037466,0.410777,0.027552833,3.894273676
roupelliae,234.1311367,25543.17764,23.09077275,0.416374,0.027516697,4.093084176
roupelliae,183.5327118,51627.97157,21.27388328,0.416659,0.027895305,4.064163208
roupelliae,194.0272365,25985.53174,21.8454407,0.425641,0.029049824,4.066190067
roupelliae,181.6116244,56320.09538,22.11260126,0.412145,0.02737131,3.909705634
roupelliae,212.7128216,19916.79865,23.93087241,0.408507,0.027242979,3.987045038
roupelliae,212.5696759,17527.57551,23.95568801,0.420758,0.027467466,3.926333611
roupelliae,222.623227,82634.9246,22.61849046,0.427668,0.029075746,4.103294405
roupelliae,167.7073713,24737.58037,24.47681961,0.409653,0.026460467,4.130699348
roupelliae,182.3232421,31166.16586,26.06972435,0.430346,0.026299397,3.988017084
roupelliae,207.3650208,18985.40617,21.50165883,0.431968,0.026300835,3.847491314
roupelliae,204.7804552,22851.99149,25.72459193,0.424584,0.027725521,3.940008293
roupelliae,237.0582414,26514.66719,22.98411701,0.405301,0.02792682,3.929188922
roupelliae,242.5110319,12634.86056,22.78688509,0.415267,0.030231374,4.145793835
roupelliae,182.9705588,45294.69135,23.61205603,0.412287,0.027635606,3.992543577
roupelliae,170.309169,45556.75071,21.13988513,0.413069,0.027591044,3.90483711
roupelliae,240.8870648,38029.28919,24.82037982,0.420384,0.027067684,4.22306912
roupelliae,215.0169748,52495.05372,21.3976289,0.418596,0.026564952,3.793457304
roupelliae,187.7784601,19714.1765,21.21857735,0.415918,0.027614864,3.921664373
roupelliae,216.9104031,35776.33342,22.23090125,0.416046,0.030098642,3.80450845
roupelliae,188.1514559,23922.31958,21.13802608,0.427131,0.027970409,4.125346135
roupelliae,183.7255021,35235.45554,23.3771152,0.419317,0.028852148,3.859236002
roupelliae,185.7084723,48143.31076,25.94574383,0.420105,0.028395033,3.968453132
roupelliae,149.3322701,38797.16505,22.98844733,0.428413,0.028210779,3.970606563
roupelliae,238.6964223,29477.72943,25.3138728,0.411308,0.028387229,3.865278002
roupelliae,220.0388452,26683.89743,23.76714896,0.424707,0.026042041,3.868194323
roupelliae,182.929066,25692.22484,22.26122564,0.420829,0.02632122,3.926517963
roupelliae,206.1073547,39509.72546,22.34359552,0.412275,0.029881933,4.026886376
roupelliae,170.891771,18787.94338,21.67045082,0.427033,0.027393258,3.936406138
roupelliae,160.5967248,32179.27147,22.22115112,0.406257,0.026710315,4.216376949
roupelliae,245.4117013,33046.20236,22.61334754,0.411910,0.028532568,3.949896405
roupelliae,226.2119586,37785.55302,23.11134492,0.413808,0.030211306,3.892284073
roupelliae,177.7087749,15858.55518,24.43292853,0.418917,0.02787408,4.164864976
roupelliae,234.4454853,31563.60693,21.64802992,0.435735,0.02904361,4.054024771
roupelliae,190.4167194,46188.99671,23.66179242,0.402995,0.029065843,4.022836271
roupelliae,183.3758876,37983.19758,24.71996062,0.418297,0.029218024,4.213990034
roupelliae,186.2133609,34954.52773,20.81049486,0.419066,0.028845097,3.839163587
roupelliae,197.7261109,19293.78595,25.08378342,0.432360,0.028130163,3.99219671
roupelliae,224.5638449,29671.61184,23.27919321,0.429305,0.028890572,4.107291674
roupelliae,175.9351192,20351.84501,22.84186215,0.418096,0.025751971,3.960662898
roupelliae,212.3609994,24682.30152,22.6538553,0.429979,0.027317119,3.78740178
roupelliae,199.5184858,12019.40405,22.70650618,0.405580,0.028610964,3.943496587
roupelliae,186.8741876,27328.27329,23.92285749,0.412491,0.028220146,4.039723521
roupelliae,214.6400465,32699.6374,22.24629126,0.412913,0.028756969,4.063063824
roupelliae,214.5895066,30153.67861,21.819049,0.411867,0.025805116,3.95207748
roupelliae,173.4727399,14873.42147,23.0143432,0.424110,0.028095087,4.039506527
roupelliae,195.0033974,78169.51694,23.64056511,0.407067,0.027341334,3.917240697
roupelliae,230.5749241,24841.08144,22.13007414,0.424502,0.026523155,3.785756476
roupelliae,164.2797235,18845.85292,23.53523806,0.409589,0.027584083,3.992749932
roupelliae,220.0091719,27268.09206,22.46129773,0.410909,0.028238793,4.062608408
roupelliae,206.0977692,41854.14993,21.42969787,0.419529,0.030103716,3.75596405
roupelliae,231.8046084,65058.86399,22.61039496,0.428183,0.028386507,4.001584879
roupelliae,208.4364293,72563.33084,21.33869416,0.405777,0.026461619,3.933160545
roupelliae,171.7573307,22179.96751,20.6111621,0.433197,0.02801384,4.207926857
roupelliae,217.3864957,20117.20081,22.00738163,0.415865,0.026575104,3.892632875
roupelliae,212.6737501,32758.38967,25.901718,0.428294,0.027544133,4.071699475
roupelliae,195.4104435,35056.3778,23.21509561,0.410830,0.027888332,3.858679203
rubropilosa,255.9947497,50831.25029,41.17025544,0.517428,0.03806091,4.503757338
rubropilosa,254.9076733,47036.11101,40.21262666,0.505071,0.037371552,4.180616697
rubropilosa,252.1600874,43288.30259,40.82060946,0.526875,0.037686026,4.230796488
rubropilosa,238.6015841,51167.84662,41.21866162,0.528739,0.037981444,4.515240609
rubropilosa,266.400559,36998.93802,42.47420459,0.493715,0.037756058,4.85105177
rubropilosa,250.7794812,46633.60407,41.98313068,0.489151,0.037822708,4.352724349
rubropilosa,274.0172408,53218.53103,41.03004146,0.509002,0.038171878,4.407424635
rubropilosa,236.1765116,46258.99043,42.04153739,0.498663,0.037588007,4.640231262
rubropilosa,248.2779842,43420.88286,40.31100507,0.526783,0.037923733,4.544592279
rubropilosa,257.0860811,43063.8035,41.09328264,0.513284,0.037753812,4.698529971
rubropilosa,266.421906,52755.94553,38.57973344,0.509519,0.03748148,4.156576266
rubropilosa,257.1961595,52700.01233,39.19568626,0.506871,0.037157741,4.511789046
rubropilosa,271.7836326,49799.23616,40.16141753,0.501018,0.037644816,4.403913238
rubropilosa,241.6680091,54891.24244,42.02088221,0.520335,0.038512184,4.370217697
rubropilosa,262.7877986,44621.45137,41.80198466,0.527523,0.037372486,4.004001756
rubropilosa,246.6743111,50024.66481,41.97613504,0.516824,0.037124258,4.27527433
rubropilosa,243.0030287,45976.92998,41.69105009,0.522906,0.038023405,4.540638537
rubropilosa,244.2727054,45214.32095,39.93786793,0.516597,0.037709874,4.219674843
rubropilosa,269.8548002,49568.06814,41.96308277,0.521507,0.037307367,4.203940998
rubropilosa,260.1539004,48892.48503,39.7272918,0.540445,0.038459397,4.372064691
rubropilosa,239.271648,46833.7927,42.38456621,0.494476,0.037411735,4.36642603
rubropilosa,263.2579535,52143.90333,42.26752952,0.524219,0.03856516,4.500540875
rubropilosa,263.176931,43884.04962,41.13089384,0.531758,0.037611728,4.368124995
rubropilosa,240.0249094,44271.98699,42.13079983,0.506678,0.038414672,4.22590138
rubropilosa,260.8209326,47702.3356,42.20649336,0.493624,0.037541203,4.164909841
rubropilosa,253.6179065,42244.6806,40.41990585,0.484469,0.038078801,4.718429266
rubropilosa,268.01683,58017.47378,39.19228477,0.493112,0.03735243,4.370505847
rubropilosa,250.2304094,53766.16367,42.32534786,0.502236,0.038131254,4.352036105
rubropilosa,256.9744534,42127.75472,41.47562798,0.487808,0.037858768,4.181051823
rubropilosa,277.454983,46265.17819,41.04091904,0.480840,0.03759842,4.732345233
rubropilosa,248.599267,45598.60453,40.40028113,0.513113,0.037435232,4.314923025
rubropilosa,265.2200694,48359.49509,40.10024264,0.487889,0.037836107,4.705192824
rubropilosa,237.9427722,48276.171,41.93478924,0.515934,0.037942848,4.606704459
rubropilosa,251.3229459,54466.48545,43.71657836,0.483827,0.038084117,4.376741911
rubropilosa,238.8627039,46721.29522,39.97197832,0.495123,0.03830351,4.271252087
rubropilosa,258.7419679,49352.74754,40.24688371,0.493841,0.037685963,4.676586739
rubropilosa,239.0389725,54729.7254,39.84050674,0.504955,0.037985602,4.474325217
rubropilosa,244.7247801,45338.64382,38.42897374,0.521006,0.037595738,4.636699129
rubropilosa,242.7322563,45384.25532,41.45913125,0.487088,0.037507333,4.20574567
rubropilosa,270.0790231,41962.68806,40.76288337,0.505463,0.037837154,4.484574427
rubropilosa,244.6360204,53794.43482,42.03609089,0.511107,0.037228995,4.498247824
rubropilosa,268.5710925,44389.52501,40.18651205,0.516498,0.037926724,4.521683723
rubropilosa,261.6639646,48756.58211,40.27309801,0.501208,0.037349802,4.494605576
rubropilosa,246.5839292,45907.2839,42.06439292,0.527337,0.037622246,4.6038458
rubropilosa,231.5875078,43263.87761,41.00445896,0.509699,0.037117945,4.50266954
rubropilosa,270.8328305,50729.60905,40.37968132,0.490727,0.036977578,4.381717133
rubropilosa,262.9516552,38254.88451,41.735119,0.538521,0.037097211,4.337090064
rubropilosa,260.7559484,46302.46929,40.13925362,0.480073,0.037727959,4.366433958
rubropilosa,247.2999063,47049.12918,42.11616015,0.511210,0.037775923,4.328074043
rubropilosa,252.8139898,48949.9135,43.06452194,0.491306,0.037718696,4.355395592
rubropilosa,227.723973,42353.83624,40.98146904,0.524227,0.037834587,4.259011405
rubropilosa,249.6380535,52786.35246,42.12587557,0.482061,0.037330123,4.522887016
rubropilosa,247.277008,52224.02811,41.11933593,0.481802,0.038329405,4.087359898
rubropilosa,281.7624053,40439.5952,39.00663027,0.526078,0.037823921,4.096680588
rubropilosa,269.2635967,49320.55244,40.90710288,0.487345,0.037326834,4.798661191
rubropilosa,268.6400668,40735.51632,38.5723341,0.509015,0.036974626,4.31906115
rubropilosa,243.9189025,52758.51698,40.79832387,0.528091,0.037757189,4.204396688
rubropilosa,233.2314897,42740.56283,42.55531924,0.507982,0.037465484,4.659808371
rubropilosa,251.671034,43152.74937,42.90832925,0.495580,0.038023937,3.954453636
rubropilosa,274.9288005,46872.79066,39.42273817,0.492494,0.037288977,4.744031959
rubropilosa,264.571087,56727.02331,42.68029994,0.519532,0.037648115,3.970312948
rubropilosa,241.9495547,50330.21115,42.05868267,0.483443,0.03769864,4.1688516
rubropilosa,238.5970405,48668.60173,41.90549925,0.533051,0.038094649,4.399051378
rubropilosa,247.2980988,50627.29916,40.83125366,0.517739,0.037505304,4.782917503
rubropilosa,242.6224832,44909.1984,39.90875652,0.519010,0.037902643,4.310170379
rubropilosa,257.7700629,49500.16942,43.09541314,0.518741,0.037408659,3.962046871
rubropilosa,248.4529482,45450.66954,39.82172399,0.519563,0.038147199,4.632744708
rubropilosa,245.5740701,45188.96899,42.44996634,0.495589,0.037959351,4.397305069
rubropilosa,259.1705481,59802.75455,38.32207299,0.494593,0.037237789,4.476689346
rubropilosa,270.7755633,42405.82167,40.53425267,0.513453,0.037975024,4.740804297
rubropilosa,242.7685234,48832.74776,40.49575273,0.519921,0.038213423,4.602530788
rubropilosa,279.3564521,53046.81518,42.7924634,0.532036,0.038138357,4.674043627
rubropilosa,245.9190538,50035.58584,38.09669266,0.529259,0.037961914,4.269360318
rubropilosa,227.1675605,49056.26562,40.12677208,0.520139,0.038062637,4.640014018
rubropilosa,274.4039518,51544.04222,42.06114622,0.510578,0.036986362,4.309900242
rubropilosa,242.618225,46456.67699,41.22328884,0.514696,0.038058112,4.162214927
rubropilosa,231.4994121,43751.94841,40.726292,0.515397,0.038120842,4.430485083
rubropilosa,237.2727049,50795.57055,40.56486108,0.498162,0.03774063,4.482953117
rubropilosa,255.7278677,49368.88969,40.70840786,0.518178,0.037500389,4.363209595
rubropilosa,255.6677608,49992.93906,41.42351489,0.495642,0.038200961,4.134569615
rubropilosa,234.8754077,53254.73071,39.33195013,0.515062,0.037892525,4.328310815
rubropilosa,272.9307218,47695.8019,38.35311527,0.514443,0.038137244,4.277195096
rubropilosa,247.3506181,51126.38693,38.28009631,0.493093,0.037003307,4.410289593
rubropilosa,249.8137512,48295.72455,39.22764199,0.514683,0.037866328,4.530316757
rubropilosa,235.4699524,43135.53846,41.08040012,0.498728,0.037347273,4.276486925
rubropilosa,255.4224807,43093.3138,40.82580657,0.521170,0.037677212,4.731233577
rubropilosa,244.3309825,51379.20118,40.809491,0.497104,0.037179612,4.065609025
rubropilosa,267.3253235,49738.19911,40.08402657,0.513691,0.037764546,4.113221738
rubropilosa,230.7596066,47000.63553,40.1739304,0.506230,0.037089838,4.284349648
rubropilosa,237.5177527,40065.89919,38.38220847,0.505568,0.037457573,4.23128132
rubropilosa,242.2822973,46613.29624,41.85513742,0.507041,0.037842255,4.593839982
rubropilosa,250.5734862,59460.58802,42.05810902,0.497530,0.03734783,4.120817358
rubropilosa,229.8059778,46263.61118,40.58113337,0.517725,0.037189098,4.497146488
rubropilosa,244.5007176,45147.4271,43.09127699,0.513745,0.038395853,4.083987954
rubropilosa,262.9246435,41228.78899,41.67564592,0.514181,0.03783581,4.393295135
rubropilosa,264.5398286,49488.16736,40.30588845,0.498775,0.037565082,4.403103527
rubropilosa,259.8458564,38317.14387,39.79113046,0.490057,0.038321622,4.254283891
rubropilosa,267.5846224,59923.87091,39.44235081,0.538448,0.03809794,4.517107853
rubropilosa,254.4166123,51288.11408,43.73033508,0.517403,0.036851456,4.25579604
rubropilosa,255.6839847,46350.70378,41.12495328,0.511283,0.037027045,4.580494564
rupicola,86.21340173,19694.75168,2.180782228,0.441709,0.027327653,3.515994919
rupicola,92.74272751,15891.09423,2.089083033,0.461152,0.025792559,3.488846268
rupicola,91.94255621,22808.90346,1.891944642,0.451021,0.029565578,3.486780256
rupicola,102.1493283,13916.75909,1.904170278,0.448733,0.026851846,3.495945622
rupicola,84.17203596,18138.50079,1.938920983,0.441437,0.026368546,3.486132894
rupicola,112.8248091,28170.56452,2.372170981,0.462216,0.026341241,3.45356032
rupicola,98.70381798,17371.02002,2.141560248,0.464260,0.027867567,3.510107234
rupicola,95.32313512,6899.231564,1.966618285,0.443956,0.028065994,3.47661429
rupicola,94.70969592,19267.19068,2.195753781,0.457685,0.025710701,3.461081857
rupicola,99.42004339,37102.85762,2.224555622,0.455038,0.027320694,3.474225345
rupicola,99.34521107,15595.80677,1.957944448,0.469298,0.026014021,3.483049092
rupicola,86.52511854,17885.82846,2.292498602,0.442561,0.02748308,3.505707869
rupicola,98.81483625,22390.50951,2.003125426,0.456607,0.027195789,3.466265249
rupicola,105.8079172,16882.84854,2.150435826,0.448441,0.028010863,3.498859442
rupicola,88.33448864,18665.56693,2.097826404,0.456711,0.027257146,3.502513869
rupicola,90.59171758,11291.70374,1.771592141,0.452642,0.025824193,3.489312026
rupicola,116.3412486,22537.53227,2.101889884,0.446462,0.027187531,3.489886626
rupicola,90.58011701,19523.96911,1.6494755,0.447653,0.027147754,3.501640705
rupicola,101.1037133,16863.32693,2.396771598,0.449101,0.025270058,3.493040971
rupicola,110.3381774,8789.335785,1.971578091,0.462817,0.027624856,3.473194177
rupicola,108.5236227,19483.74513,1.519529729,0.452247,0.026624952,3.464775496
rupicola,85.99860849,19723.90698,1.727040324,0.447047,0.02743055,3.494616705
rupicola,97.52707557,8414.630719,2.100856217,0.464931,0.027539102,3.492718127
rupicola,104.6254399,7864.479283,1.737993002,0.467205,0.027570175,3.504216305
rupicola,88.84290241,20883.66714,1.640716637,0.452612,0.030030943,3.457171959
rupicola,96.96821894,22657.43933,1.963240195,0.448527,0.029885342,3.494517217
rupicola,103.1216968,15728.24815,2.180580366,0.451773,0.025975312,3.460040309
rupicola,95.89716051,15511.04775,2.299072093,0.440717,0.026875901,3.502864333
rupicola,94.87221489,19967.33746,1.975546977,0.461114,0.026292159,3.499702625
rupicola,88.98187585,14642.65226,1.825090339,0.450154,0.028814422,3.470486203
rupicola,96.26409043,22920.48511,2.034663161,0.466804,0.029581276,3.504575428
rupicola,104.7866696,24889.50422,1.832144652,0.468289,0.029039703,3.469456515
rupicola,98.81898156,8553.963747,2.265233206,0.467750,0.028886503,3.481588058
rupicola,92.19726139,24638.83977,1.966266007,0.458541,0.028090103,3.497738655
rupicola,100.0695553,36183.2761,2.095940743,0.455957,0.027953063,3.468374945
rupicola,103.5433674,11286.95468,1.651057018,0.465671,0.02521068,3.47576698
rupicola,84.78857657,34556.23482,2.471855451,0.459499,0.027002481,3.504177982
rupicola,94.72971003,29134.25818,2.603595288,0.449865,0.025734033,3.477455407
rupicola,83.0128163,18273.08629,1.699409327,0.461209,0.025903077,3.466075468
rupicola,90.74615363,16953.795,1.970492125,0.447154,0.028898255,3.47242179
rupicola,96.3978147,21790.39897,1.769300369,0.448019,0.026981148,3.458264111
rupicola,81.91379698,11643.43209,2.225466595,0.462092,0.02559368,3.47646093
rupicola,84.7970309,40092.60511,1.887157612,0.447419,0.028024003,3.486591884
rupicola,101.1111165,20854.1643,2.030967533,0.458980,0.028722973,3.478840301
rupicola,85.93004707,11925.80721,1.7783194,0.447552,0.025458383,3.516898101
rupicola,89.26722384,12892.53841,1.595926946,0.462670,0.026950527,3.451052955
rupicola,105.7587503,13834.93961,1.468405196,0.458876,0.027752465,3.461002605
rupicola,101.7340837,15578.16282,2.034858101,0.447037,0.027691651,3.493351756
rupicola,108.6483208,41131.91899,2.355601606,0.463269,0.028867692,3.474129243
rupicola,102.029313,14466.39642,1.674836944,0.450446,0.028830149,3.506025955
rupicola,104.7210217,19530.30711,2.512627964,0.449951,0.028183443,3.47722233
rupicola,91.96880297,20447.0391,1.929419557,0.448197,0.026584592,3.44795507
rupicola,104.7713152,19416.05224,1.870579563,0.455975,0.026557579,3.468343713
rupicola,85.26509531,31805.11452,1.80271912,0.449047,0.027739366,3.487923935
rupicola,90.52715375,16193.96245,2.027008601,0.455527,0.029735743,3.507866121
rupicola,85.15338845,16343.11951,2.227760681,0.455131,0.029678836,3.49193147
rupicola,102.2337033,32813.45419,1.996045716,0.462729,0.02628053,3.504037998
rupicola,92.04447481,33259.48742,2.176666929,0.466334,0.029245353,3.488020217
rupicola,94.30903433,29435.98378,1.88220177,0.463733,0.02808134,3.503758207
rupicola,101.4614325,14132.59977,2.045972524,0.463603,0.024141181,3.48509956
rupicola,98.38253605,13548.78598,1.717090536,0.445555,0.024967809,3.489863345
rupicola,110.7463957,16238.3934,1.767420239,0.438392,0.026843542,3.475686759
rupicola,93.17765788,22920.16881,2.016521786,0.450692,0.028404503,3.48051368
rupicola,107.0121932,37333.81679,2.508054878,0.449049,0.029124392,3.474815049
rupicola,94.35530401,18154.39426,1.813659854,0.457457,0.029333617,3.497921674
rupicola,109.8774954,19989.50496,1.728472805,0.450246,0.026753903,3.465033949
rupicola,99.68515758,13953.80145,2.081718584,0.463603,0.027552391,3.450901869
rupicola,89.87243491,21592.96745,2.11887123,0.460694,0.026094654,3.500309535
rupicola,111.0073024,25175.49195,2.463485288,0.458871,0.026591606,3.477196446
rupicola,95.87958278,23673.27036,1.634961084,0.444112,0.02568122,3.496466951
rupicola,87.73716364,16934.13039,2.323476065,0.441379,0.024491177,3.450646289
rupicola,92.85011305,13298.71328,1.841892642,0.455656,0.027998767,3.489290181
rupicola,97.89152756,31744.65836,2.206847116,0.462856,0.03021252,3.493786758
rupicola,87.16255252,22744.83002,2.231224057,0.447865,0.027379061,3.447371564
rupicola,84.33293397,32903.18669,2.304273637,0.449071,0.027174547,3.477743917
rupicola,101.0658863,21166.94066,2.375764623,0.461690,0.027707835,3.49649373
rupicola,96.94255845,11549.05903,1.929001821,0.449582,0.027992908,3.499004822
rupicola,101.3756319,19280.4555,2.19177267,0.441300,0.029305125,3.490802582
rupicola,102.4728404,13660.47769,2.464514849,0.456439,0.02811326,3.507606065
rupicola,99.22235741,19334.71114,1.75522521,0.448157,0.026537969,3.464403432
rupicola,106.9505757,11687.82067,1.75580034,0.450566,0.029161393,3.487022148
rupicola,102.0286913,20580.0109,1.818471605,0.464553,0.02764515,3.452656482
rupicola,93.48576469,16658.8445,1.85379885,0.444612,0.02745388,3.4810326
rupicola,99.50469205,17744.77644,1.631937195,0.452611,0.029077837,3.50897598
rupicola,87.57000142,20924.19749,1.965479586,0.461409,0.028522612,3.515306916
rupicola,91.01333578,15124.10838,2.332525864,0.462768,0.027318723,3.490592937
rupicola,86.51016403,21992.05671,1.46616081,0.457719,0.025147394,3.495702667
rupicola,93.52589754,18684.46107,2.508929442,0.453158,0.025861157,3.45139826
rupicola,95.97320912,24463.49415,1.499898699,0.449107,0.02627506,3.490844198
rupicola,89.66479418,8563.071787,2.260420212,0.467271,0.02712268,3.510796921
rupicola,96.40892808,26018.90598,1.884506771,0.442501,0.025970289,3.496116061
rupicola,97.97152478,20925.08655,1.925707221,0.448206,0.02861669,3.47364516
rupicola,90.91500962,14784.29311,2.279389004,0.459626,0.028283687,3.477597814
rupicola,95.98388523,22969.76058,2.334072217,0.441986,0.026619635,3.52203555
rupicola,93.81770458,28941.27909,1.921527076,0.471780,0.027344169,3.49486834
rupicola,108.9312388,18696.28711,2.513179065,0.455345,0.027906941,3.491735089
rupicola,96.94634516,21513.15439,1.982569616,0.460927,0.025729267,3.515955187
rupicola,104.3185948,9474.888678,1.475230766,0.460444,0.027043982,3.493382683
rupicola,82.83009817,13185.78666,2.400770045,0.458971,0.029490544,3.507378842
rupicola,95.62870559,17668.72814,2.260254606,0.467053,0.02586504,3.503107846
scabra,25.3314797,2179.002854,17.29451333,0.499254,0.047367042,21.13173774
scabra,25.69292664,1836.327407,16.28849433,0.495445,0.049078086,19.89531644
scabra,25.72407535,1869.392191,12.49141256,0.502266,0.044131946,22.27820739
scabra,25.12290673,1827.255023,12.26757725,0.509090,0.047365949,21.97614988
scabra,26.20981519,1572.645188,16.47367802,0.497954,0.04440146,19.22407371
scabra,26.24461598,1928.219239,14.73096276,0.500342,0.046539554,16.55728318
scabra,25.46738289,1530.98956,13.81781973,0.503379,0.043701581,19.67635987
scabra,25.23154154,1833.92619,17.88804961,0.502646,0.048511177,22.20951818
scabra,26.40695807,1408.983539,12.55037906,0.498041,0.044787778,23.1491407
scabra,25.64165572,1901.284658,15.42754742,0.495683,0.042768879,24.38979144
scabra,26.32496886,1032.484829,20.0930349,0.497235,0.047241932,21.3903749
scabra,25.20774224,1759.75396,15.05057471,0.500265,0.051964768,22.00751115
scabra,24.99670172,2786.761476,18.51130275,0.496155,0.046862839,18.01094965
scabra,26.89866862,1675.862299,15.71415031,0.500600,0.044403359,20.4769478
scabra,26.77844605,1600.653903,14.42102145,0.495458,0.049845894,21.36477698
scabra,25.18482844,1995.832325,17.46536262,0.508549,0.042916411,19.33682891
scabra,24.64403544,1683.782311,18.37765776,0.505233,0.048486859,21.13515986
scabra,24.92500674,1574.121168,16.2934654,0.504263,0.04785202,22.19909062
scabra,25.86842683,2946.534219,15.63606738,0.497366,0.051548698,25.03497965
scabra,25.6287789,1832.849666,14.11359784,0.505259,0.049853702,19.06395392
scabra,26.87967937,2485.495271,17.07503195,0.510716,0.047549291,22.21695836
scabra,24.92502954,1911.162662,15.2669853,0.497976,0.047492788,20.67761608
scabra,24.89176497,1136.12567,18.10635056,0.495760,0.043077951,20.83214327
scabra,26.6462375,1891.021608,12.98289338,0.503178,0.047868323,20.53799061
scabra,26.39413624,1299.62704,13.80445665,0.500815,0.044256761,20.47142606
scabra,26.1600588,1626.275855,13.82723718,0.496663,0.049755097,19.25349149
scabra,25.22591006,1736.79431,12.5425714,0.497763,0.050986487,18.14070913
scabra,25.78493245,1269.226086,15.77297361,0.502114,0.051351081,20.65778956
scabra,25.8993945,1593.285325,15.26087829,0.505133,0.044648433,23.24618675
scabra,25.54649817,2312.757412,18.22728351,0.501401,0.044228096,22.45659958
scabra,26.24813036,1508.727967,15.2673036,0.504518,0.044419014,19.01372242
scabra,26.24590367,2385.738337,13.66275655,0.503584,0.047933087,22.87584415
scabra,24.93538451,2065.729767,18.39932077,0.493261,0.042811141,21.02551959
scabra,26.87991156,1570.719456,19.13066501,0.494472,0.049851042,21.75689234
scabra,27.28236685,1311.229636,14.75546549,0.505118,0.048240814,18.12057368
scabra,25.34628913,2005.447584,17.22393145,0.501385,0.043572692,19.84217852
scabra,26.19265111,2129.412891,14.79711869,0.505956,0.047461568,20.89742463
scabra,26.6894718,1179.085734,13.002279,0.491754,0.049786941,22.70395562
scabra,25.66757922,2321.632503,15.7771098,0.502671,0.048023325,17.6954929
scabra,25.4837951,2527.29365,18.29918587,0.500383,0.046581924,20.52339019
scabra,26.23382575,1297.858539,12.72455085,0.509860,0.044589056,18.90573436
scabra,25.22798809,2434.328399,15.45684722,0.500346,0.04281808,21.6277746
scabra,23.84586399,1967.619648,14.9430511,0.498559,0.04765652,17.01274293
scabra,26.67513823,1758.184754,13.36567797,0.504145,0.048574386,22.1199125
scabra,26.03928259,1722.216898,11.67182424,0.500862,0.050119087,21.69613427
scabra,25.49001788,2122.279156,18.77544621,0.492031,0.044272618,21.13225454
scabra,24.3092349,1247.245658,17.31976643,0.498654,0.040683427,20.41097788
scabra,25.44141672,1240.399323,12.03331125,0.503303,0.050074821,21.70465669
scabra,25.09328945,1941.912964,16.9637631,0.493987,0.044938775,19.37666531
scabra,25.63134832,1445.997977,11.3715165,0.508170,0.051041419,22.81569178
scabra,24.97322441,2365.763234,12.30075467,0.508120,0.043077927,23.93310489
scabra,25.79986283,1496.85462,13.94703485,0.504316,0.044043531,21.62190042
scabra,27.04893561,2147.30492,18.41341172,0.501468,0.04863283,21.87178318
scabra,25.47544614,1468.337743,15.37873209,0.510981,0.044822461,24.26147137
scabra,24.36866465,1745.899425,15.86442038,0.498524,0.051003195,21.7003013
scabra,24.52490546,2388.419721,14.49985374,0.497563,0.046612902,18.16352356
scabra,26.28025052,1888.163682,13.03346692,0.492393,0.046825532,21.81846055
scabra,25.16543888,2317.52684,16.57542336,0.498520,0.045798557,20.52665858
scabra,26.77314608,2027.775146,14.4377312,0.508275,0.044107009,23.47371082
scabra,24.88646833,2155.22328,11.85514173,0.498229,0.048136577,19.18218514
scabra,25.5072908,1609.436432,14.93585719,0.491955,0.048792569,20.24348937
scabra,24.13835652,1664.886691,17.33778481,0.501640,0.042236516,21.17135313
scabra,27.20287501,1218.867714,16.08534831,0.493558,0.048028585,22.13003712
scabra,24.6453439,1576.916594,16.8358992,0.494792,0.04662223,21.43847696
scabra,26.22073202,1764.422793,12.01472961,0.502219,0.045915668,20.38823694
scabra,26.96863458,1338.493652,13.6787068,0.492337,0.047666256,21.88974324
scabra,25.52540139,1720.875379,13.73801957,0.497495,0.046132148,21.36874791
scabra,25.28113267,2069.96646,13.8414479,0.504416,0.049989649,21.68851835
scabra,25.69399176,1590.376144,19.83624142,0.503363,0.046882644,24.8256894
scabra,24.94824647,1849.402252,17.24695706,0.505027,0.044682048,20.64166929
scabra,26.2821043,1593.877927,11.75136613,0.506054,0.048818933,21.95113115
scabra,25.99846345,2264.305636,14.51744467,0.494793,0.049463282,23.42663329
